code,name,cityCode,provinceCode,name_norm
510184,崇州市,5101,51,崇州市
510185,简阳市,5101,51,简阳市
510302,自流井区,5103,51,自流井区
510303,贡井区,5103,51,贡井区
510304,大安区,5103,51,大安区
510311,沿滩区,5103,51,沿滩区
510321,荣县,5103,51,荣县
510322,富顺县,5103,51,富顺县
510402,东区,5104,51,东区
510403,西区,5104,51,西区
510411,仁和区,5104,51,仁和区
510421,米易县,5104,51,米易县
510422,盐边县,5104,51,盐边县
510502,江阳区,5105,51,江阳区
510503,纳溪区,5105,51,纳溪区
510504,龙马潭区,5105,51,龙马潭区
510521,泸县,5105,51,泸县
510522,合江县,5105,51,合江县
510524,叙永县,5105,51,叙永县
510525,古蔺县,5105,51,古蔺县
510603,旌阳区,5106,51,旌阳区
510604,罗江区,5106,51,罗江区
510623,中江县,5106,51,中江县
510681,广汉市,5106,51,广汉市
510682,什邡市,5106,51,什邡市
510683,绵竹市,5106,51,绵竹市
510703,涪城区,5107,51,涪城区
510704,游仙区,5107,51,游仙区
510705,安州区,5107,51,安州区
510722,三台县,5107,51,三台县
510723,盐亭县,5107,51,盐亭县
510725,梓潼县,5107,51,梓潼县
510726,北川羌族自治县,5107,51,北川羌族自治县
510727,平武县,5107,51,平武县
510781,江油市,5107,51,江油市
510802,利州区,5108,51,利州区
510811,昭化区,5108,51,昭化区
510812,朝天区,5108,51,朝天区
510821,旺苍县,5108,51,旺苍县
510822,青川县,5108,51,青川县
510823,剑阁县,5108,51,剑阁县
510824,苍溪县,5108,51,苍溪县
510903,船山区,5109,51,船山区
510904,安居区,5109,51,安居区
510921,蓬溪县,5109,51,蓬溪县
510923,大英县,5109,51,大英县
510981,射洪市,5109,51,射洪市
511002,市中区,5110,51,市中区
511011,东兴区,5110,51,东兴区
511024,威远县,5110,51,威远县
511025,资中县,5110,51,资中县
511071,内江经济开发区,5110,51,内江经济开发区
511083,隆昌市,5110,51,隆昌市
511102,市中区,5111,51,市中区
511111,沙湾区,5111,51,沙湾区
511112,五通桥区,5111,51,五通桥区
511113,金口河区,5111,51,金口河区
511123,犍为县,5111,51,犍为县
511124,井研县,5111,51,井研县
511126,夹江县,5111,51,夹江县
511129,沐川县,5111,51,沐川县
511132,峨边彝族自治县,5111,51,峨边彝族自治县
511133,马边彝族自治县,5111,51,马边彝族自治县
511181,峨眉山市,5111,51,峨眉山市
511302,顺庆区,5113,51,顺庆区
511303,高坪区,5113,51,高坪区
511304,嘉陵区,5113,51,嘉陵区
511321,南部县,5113,51,南部县
511322,营山县,5113,51,营山县
511323,蓬安县,5113,51,蓬安县
511324,仪陇县,5113,51,仪陇县
511325,西充县,5113,51,西充县
511381,阆中市,5113,51,阆中市
511402,东坡区,5114,51,东坡区
511403,彭山区,5114,51,彭山区
511421,仁寿县,5114,51,仁寿县
511423,洪雅县,5114,51,洪雅县
511424,丹棱县,5114,51,丹棱县
511425,青神县,5114,51,青神县
511502,翠屏区,5115,51,翠屏区
511503,南溪区,5115,51,南溪区
511504,叙州区,5115,51,叙州区
511523,江安县,5115,51,江安县
511524,长宁县,5115,51,长宁县
511525,高县,5115,51,高县
511526,珙县,5115,51,珙县
511527,筠连县,5115,51,筠连县
511528,兴文县,5115,51,兴文县
511529,屏山县,5115,51,屏山县
511602,广安区,5116,51,广安区
511603,前锋区,5116,51,前锋区
511621,岳池县,5116,51,岳池县
511622,武胜县,5116,51,武胜县
511623,邻水县,5116,51,邻水县
511681,华蓥市,5116,51,华蓥市
511702,通川区,5117,51,通川区
511703,达川区,5117,51,达川区
511722,宣汉县,5117,51,宣汉县
511723,开江县,5117,51,开江县
511724,大竹县,5117,51,大竹县
511725,渠县,5117,51,渠县
511771,达州经济开发区,5117,51,达州经济开发区
511781,万源市,5117,51,万源市
511802,雨城区,5118,51,雨城区
511803,名山区,5118,51,名山区
511822,荥经县,5118,51,荥经县
511823,汉源县,5118,51,汉源县
511824,石棉县,5118,51,石棉县
511825,天全县,5118,51,天全县
511826,芦山县,5118,51,芦山县
511827,宝兴县,5118,51,宝兴县
511902,巴州区,5119,51,巴州区
511903,恩阳区,5119,51,恩阳区
511921,通江县,5119,51,通江县
511922,南江县,5119,51,南江县
511923,平昌县,5119,51,平昌县
511971,巴中经济开发区,5119,51,巴中经济开发区
512002,雁江区,5120,51,雁江区
512021,安岳县,5120,51,安岳县
512022,乐至县,5120,51,乐至县
513201,马尔康市,5132,51,马尔康市
513221,汶川县,5132,51,汶川县
513222,理县,5132,51,理县
513223,茂县,5132,51,茂县
513224,松潘县,5132,51,松潘县
513225,九寨沟县,5132,51,九寨沟县
513226,金川县,5132,51,金川县
513227,小金县,5132,51,小金县
513228,黑水县,5132,51,黑水县
513230,壤塘县,5132,51,壤塘县
513231,阿坝县,5132,51,阿坝县
513232,若尔盖县,5132,51,若尔盖县
513233,红原县,5132,51,红原县
513301,康定市,5133,51,康定市
513322,泸定县,5133,51,泸定县
513323,丹巴县,5133,51,丹巴县
513324,九龙县,5133,51,九龙县
513325,雅江县,5133,51,雅江县
513326,道孚县,5133,51,道孚县
513327,炉霍县,5133,51,炉霍县
513328,甘孜县,5133,51,甘孜县
513329,新龙县,5133,51,新龙县
513330,德格县,5133,51,德格县
513331,白玉县,5133,51,白玉县
513332,石渠县,5133,51,石渠县
513333,色达县,5133,51,色达县
513334,理塘县,5133,51,理塘县
513335,巴塘县,5133,51,巴塘县
513336,乡城县,5133,51,乡城县
513337,稻城县,5133,51,稻城县
513338,得荣县,5133,51,得荣县
513401,西昌市,5134,51,西昌市
513422,木里藏族自治县,5134,51,木里藏族自治县
513423,盐源县,5134,51,盐源县
513424,德昌县,5134,51,德昌县
513425,会理县,5134,51,会理县
513426,会东县,5134,51,会东县
513427,宁南县,5134,51,宁南县
513428,普格县,5134,51,普格县
513429,布拖县,5134,51,布拖县
513430,金阳县,5134,51,金阳县
513431,昭觉县,5134,51,昭觉县
513432,喜德县,5134,51,喜德县
513433,冕宁县,5134,51,冕宁县
513434,越西县,5134,51,越西县
513435,甘洛县,5134,51,甘洛县
513436,美姑县,5134,51,美姑县
513437,雷波县,5134,51,雷波县
520102,南明区,5201,52,南明区
520103,云岩区,5201,52,云岩区
520111,花溪区,5201,52,花溪区
520112,乌当区,5201,52,乌当区
520113,白云区,5201,52,白云区
520115,观山湖区,5201,52,观山湖区
520121,开阳县,5201,52,开阳县
520122,息烽县,5201,52,息烽县
520123,修文县,5201,52,修文县
520181,清镇市,5201,52,清镇市
520201,钟山区,5202,52,钟山区
520203,六枝特区,5202,52,六枝特区
520221,水城县,5202,52,水城县
520281,盘州市,5202,52,盘州市
520302,红花岗区,5203,52,红花岗区
520303,汇川区,5203,52,汇川区
520304,播州区,5203,52,播州区
520322,桐梓县,5203,52,桐梓县
520323,绥阳县,5203,52,绥阳县
520324,正安县,5203,52,正安县
520325,道真仡佬族苗族自治县,5203,52,道真仡佬族苗族自治县
520326,务川仡佬族苗族自治县,5203,52,务川仡佬族苗族自治县
520327,凤冈县,5203,52,凤冈县
520328,湄潭县,5203,52,湄潭县
520329,余庆县,5203,52,余庆县
520330,习水县,5203,52,习水县
520381,赤水市,5203,52,赤水市
520382,仁怀市,5203,52,仁怀市
520402,西秀区,5204,52,西秀区
520403,平坝区,5204,52,平坝区
520422,普定县,5204,52,普定县
520423,镇宁布依族苗族自治县,5204,52,镇宁布依族苗族自治县
520424,关岭布依族苗族自治县,5204,52,关岭布依族苗族自治县
520425,紫云苗族布依族自治县,5204,52,紫云苗族布依族自治县
520502,七星关区,5205,52,七星关区
520521,大方县,5205,52,大方县
520522,黔西县,5205,52,黔西县
520523,金沙县,5205,52,金沙县
520524,织金县,5205,52,织金县
520525,纳雍县,5205,52,纳雍县
520526,威宁彝族回族苗族自治县,5205,52,威宁彝族回族苗族自治县
520527,赫章县,5205,52,赫章县
520602,碧江区,5206,52,碧江区
520603,万山区,5206,52,万山区
520621,江口县,5206,52,江口县
520622,玉屏侗族自治县,5206,52,玉屏侗族自治县
520623,石阡县,5206,52,石阡县
520624,思南县,5206,52,思南县
520625,印江土家族苗族自治县,5206,52,印江土家族苗族自治县
520626,德江县,5206,52,德江县
520627,沿河土家族自治县,5206,52,沿河土家族自治县
520628,松桃苗族自治县,5206,52,松桃苗族自治县
522301,兴义市,5223,52,兴义市
522302,兴仁市,5223,52,兴仁市
522323,普安县,5223,52,普安县
522324,晴隆县,5223,52,晴隆县
522325,贞丰县,5223,52,贞丰县
522326,望谟县,5223,52,望谟县
522327,册亨县,5223,52,册亨县
522328,安龙县,5223,52,安龙县
522601,凯里市,5226,52,凯里市
522622,黄平县,5226,52,黄平县
522623,施秉县,5226,52,施秉县
522624,三穗县,5226,52,三穗县
522625,镇远县,5226,52,镇远县
522626,岑巩县,5226,52,岑巩县
522627,天柱县,5226,52,天柱县
522628,锦屏县,5226,52,锦屏县
522629,剑河县,5226,52,剑河县
522630,台江县,5226,52,台江县
522631,黎平县,5226,52,黎平县
522632,榕江县,5226,52,榕江县
522633,从江县,5226,52,从江县
522634,雷山县,5226,52,雷山县
522635,麻江县,5226,52,麻江县
522636,丹寨县,5226,52,丹寨县
522701,都匀市,5227,52,都匀市
522702,福泉市,5227,52,福泉市
522722,荔波县,5227,52,荔波县
522723,贵定县,5227,52,贵定县
522725,瓮安县,5227,52,瓮安县
522726,独山县,5227,52,独山县
522727,平塘县,5227,52,平塘县
522728,罗甸县,5227,52,罗甸县
522729,长顺县,5227,52,长顺县
522730,龙里县,5227,52,龙里县
522731,惠水县,5227,52,惠水县
522732,三都水族自治县,5227,52,三都水族自治县
530102,五华区,5301,53,五华区
530103,盘龙区,5301,53,盘龙区
530111,官渡区,5301,53,官渡区
530112,西山区,5301,53,西山区
530113,东川区,5301,53,东川区
530114,呈贡区,5301,53,呈贡区
530115,晋宁区,5301,53,晋宁区
530124,富民县,5301,53,富民县
530125,宜良县,5301,53,宜良县
530126,石林彝族自治县,5301,53,石林彝族自治县
530127,嵩明县,5301,53,嵩明县
530128,禄劝彝族苗族自治县,5301,53,禄劝彝族苗族自治县
530129,寻甸回族彝族自治县,5301,53,寻甸回族彝族自治县
530181,安宁市,5301,53,安宁市
530302,麒麟区,5303,53,麒麟区
530303,沾益区,5303,53,沾益区
530304,马龙区,5303,53,马龙区
530322,陆良县,5303,53,陆良县
530323,师宗县,5303,53,师宗县
530324,罗平县,5303,53,罗平县
530325,富源县,5303,53,富源县
530326,会泽县,5303,53,会泽县
530381,宣威市,5303,53,宣威市
530402,红塔区,5304,53,红塔区
530403,江川区,5304,53,江川区
530422,澄江县,5304,53,澄江县
530423,通海县,5304,53,通海县
530424,华宁县,5304,53,华宁县
530425,易门县,5304,53,易门县
530426,峨山彝族自治县,5304,53,峨山彝族自治县
530427,新平彝族傣族自治县,5304,53,新平彝族傣族自治县
530428,元江哈尼族彝族傣族自治县,5304,53,元江哈尼族彝族傣族自治县
530502,隆阳区,5305,53,隆阳区
530521,施甸县,5305,53,施甸县
530523,龙陵县,5305,53,龙陵县
530524,昌宁县,5305,53,昌宁县
530581,腾冲市,5305,53,腾冲市
530602,昭阳区,5306,53,昭阳区
530621,鲁甸县,5306,53,鲁甸县
530622,巧家县,5306,53,巧家县
530623,盐津县,5306,53,盐津县
530624,大关县,5306,53,大关县
530625,永善县,5306,53,永善县
530626,绥江县,5306,53,绥江县
530627,镇雄县,5306,53,镇雄县
530628,彝良县,5306,53,彝良县
530629,威信县,5306,53,威信县
530681,水富市,5306,53,水富市
530702,古城区,5307,53,古城区
530721,玉龙纳西族自治县,5307,53,玉龙纳西族自治县
530722,永胜县,5307,53,永胜县
530723,华坪县,5307,53,华坪县
530724,宁蒗彝族自治县,5307,53,宁蒗彝族自治县
530802,思茅区,5308,53,思茅区
530821,宁洱哈尼族彝族自治县,5308,53,宁洱哈尼族彝族自治县
530822,墨江哈尼族自治县,5308,53,墨江哈尼族自治县
530823,景东彝族自治县,5308,53,景东彝族自治县
530824,景谷傣族彝族自治县,5308,53,景谷傣族彝族自治县
530825,镇沅彝族哈尼族拉祜族自治县,5308,53,镇沅彝族哈尼族拉祜族自治县
530826,江城哈尼族彝族自治县,5308,53,江城哈尼族彝族自治县
530827,孟连傣族拉祜族佤族自治县,5308,53,孟连傣族拉祜族佤族自治县
530828,澜沧拉祜族自治县,5308,53,澜沧拉祜族自治县
530829,西盟佤族自治县,5308,53,西盟佤族自治县
530902,临翔区,5309,53,临翔区
530921,凤庆县,5309,53,凤庆县
530922,云县,5309,53,云县
530923,永德县,5309,53,永德县
530924,镇康县,5309,53,镇康县
530925,双江拉祜族佤族布朗族傣族自治县,5309,53,双江拉祜族佤族布朗族傣族自治县
530926,耿马傣族佤族自治县,5309,53,耿马傣族佤族自治县
530927,沧源佤族自治县,5309,53,沧源佤族自治县
532301,楚雄市,5323,53,楚雄市
532322,双柏县,5323,53,双柏县
532323,牟定县,5323,53,牟定县
532324,南华县,5323,53,南华县
532325,姚安县,5323,53,姚安县
532326,大姚县,5323,53,大姚县
532327,永仁县,5323,53,永仁县
532328,元谋县,5323,53,元谋县
532329,武定县,5323,53,武定县
532331,禄丰县,5323,53,禄丰县
532501,个旧市,5325,53,个旧市
532502,开远市,5325,53,开远市
532503,蒙自市,5325,53,蒙自市
532504,弥勒市,5325,53,弥勒市
532523,屏边苗族自治县,5325,53,屏边苗族自治县
532524,建水县,5325,53,建水县
532525,石屏县,5325,53,石屏县
532527,泸西县,5325,53,泸西县
532528,元阳县,5325,53,元阳县
532529,红河县,5325,53,红河县
532530,金平苗族瑶族傣族自治县,5325,53,金平苗族瑶族傣族自治县
532531,绿春县,5325,53,绿春县
532532,河口瑶族自治县,5325,53,河口瑶族自治县
532601,文山市,5326,53,文山市
532622,砚山县,5326,53,砚山县
532623,西畴县,5326,53,西畴县
532624,麻栗坡县,5326,53,麻栗坡县
532625,马关县,5326,53,马关县
532626,丘北县,5326,53,丘北县
532627,广南县,5326,53,广南县
532628,富宁县,5326,53,富宁县
532801,景洪市,5328,53,景洪市
532822,勐海县,5328,53,勐海县
532823,勐腊县,5328,53,勐腊县
532901,大理市,5329,53,大理市
532922,漾濞彝族自治县,5329,53,漾濞彝族自治县
532923,祥云县,5329,53,祥云县
532924,宾川县,5329,53,宾川县
532925,弥渡县,5329,53,弥渡县
532926,南涧彝族自治县,5329,53,南涧彝族自治县
532927,巍山彝族回族自治县,5329,53,巍山彝族回族自治县
532928,永平县,5329,53,永平县
532929,云龙县,5329,53,云龙县
532930,洱源县,5329,53,洱源县
532931,剑川县,5329,53,剑川县
532932,鹤庆县,5329,53,鹤庆县
533102,瑞丽市,5331,53,瑞丽市
533103,芒市,5331,53,芒市
533122,梁河县,5331,53,梁河县
533123,盈江县,5331,53,盈江县
533124,陇川县,5331,53,陇川县
533301,泸水市,5333,53,泸水市
533323,福贡县,5333,53,福贡县
533324,贡山独龙族怒族自治县,5333,53,贡山独龙族怒族自治县
533325,兰坪白族普米族自治县,5333,53,兰坪白族普米族自治县
533401,香格里拉市,5334,53,香格里拉市
533422,德钦县,5334,53,德钦县
533423,维西傈僳族自治县,5334,53,维西傈僳族自治县
540102,城关区,5401,54,城关区
540103,堆龙德庆区,5401,54,堆龙德庆区
540104,达孜区,5401,54,达孜区
540121,林周县,5401,54,林周县
540122,当雄县,5401,54,当雄县
540123,尼木县,5401,54,尼木县
540124,曲水县,5401,54,曲水县
540127,墨竹工卡县,5401,54,墨竹工卡县
540171,格尔木藏青工业园区,5401,54,格尔木藏青工业园区
540172,拉萨经济技术开发区,5401,54,拉萨经济技术开发区
540173,西藏文化旅游创意园区,5401,54,西藏文化旅游创意园区
540174,达孜工业园区,5401,54,达孜工业园区
540202,桑珠孜区,5402,54,桑珠孜区
540221,南木林县,5402,54,南木林县
540222,江孜县,5402,54,江孜县
540223,定日县,5402,54,定日县
540224,萨迦县,5402,54,萨迦县
540225,拉孜县,5402,54,拉孜县
540226,昂仁县,5402,54,昂仁县
540227,谢通门县,5402,54,谢通门县
540228,白朗县,5402,54,白朗县
540229,仁布县,5402,54,仁布县
540230,康马县,5402,54,康马县
540231,定结县,5402,54,定结县
540232,仲巴县,5402,54,仲巴县
540233,亚东县,5402,54,亚东县
540234,吉隆县,5402,54,吉隆县
540235,聂拉木县,5402,54,聂拉木县
540236,萨嘎县,5402,54,萨嘎县
540237,岗巴县,5402,54,岗巴县
540302,卡若区,5403,54,卡若区
540321,江达县,5403,54,江达县
540322,贡觉县,5403,54,贡觉县
540323,类乌齐县,5403,54,类乌齐县
540324,丁青县,5403,54,丁青县
540325,察雅县,5403,54,察雅县
540326,八宿县,5403,54,八宿县
540327,左贡县,5403,54,左贡县
540328,芒康县,5403,54,芒康县
540329,洛隆县,5403,54,洛隆县
540330,边坝县,5403,54,边坝县
540402,巴宜区,5404,54,巴宜区
540421,工布江达县,5404,54,工布江达县
540422,米林县,5404,54,米林县
540423,墨脱县,5404,54,墨脱县
540424,波密县,5404,54,波密县
540425,察隅县,5404,54,察隅县
540426,朗县,5404,54,朗县
540502,乃东区,5405,54,乃东区
540521,扎囊县,5405,54,扎囊县
540522,贡嘎县,5405,54,贡嘎县
540523,桑日县,5405,54,桑日县
540524,琼结县,5405,54,琼结县
540525,曲松县,5405,54,曲松县
540526,措美县,5405,54,措美县
540527,洛扎县,5405,54,洛扎县
540528,加查县,5405,54,加查县
540529,隆子县,5405,54,隆子县
540530,错那县,5405,54,错那县
540531,浪卡子县,5405,54,浪卡子县
540602,色尼区,5406,54,色尼区
540621,嘉黎县,5406,54,嘉黎县
540622,比如县,5406,54,比如县
540623,聂荣县,5406,54,聂荣县
540624,安多县,5406,54,安多县
540625,申扎县,5406,54,申扎县
540626,索县,5406,54,索县
540627,班戈县,5406,54,班戈县
540628,巴青县,5406,54,巴青县
540629,尼玛县,5406,54,尼玛县
540630,双湖县,5406,54,双湖县
542521,普兰县,5425,54,普兰县
542522,札达县,5425,54,札达县
542523,噶尔县,5425,54,噶尔县
542524,日土县,5425,54,日土县
542525,革吉县,5425,54,革吉县
542526,改则县,5425,54,改则县
542527,措勤县,5425,54,措勤县
610102,新城区,6101,61,新城区
610103,碑林区,6101,61,碑林区
610104,莲湖区,6101,61,莲湖区
610111,灞桥区,6101,61,灞桥区
610112,未央区,6101,61,未央区
610113,雁塔区,6101,61,雁塔区
610114,阎良区,6101,61,阎良区
610115,临潼区,6101,61,临潼区
610116,长安区,6101,61,长安区
610117,高陵区,6101,61,高陵区
610118,鄠邑区,6101,61,鄠邑区
610122,蓝田县,6101,61,蓝田县
610124,周至县,6101,61,周至县
610202,王益区,6102,61,王益区
610203,印台区,6102,61,印台区
610204,耀州区,6102,61,耀州区
610222,宜君县,6102,61,宜君县
610302,渭滨区,6103,61,渭滨区
610303,金台区,6103,61,金台区
610304,陈仓区,6103,61,陈仓区
610322,凤翔县,6103,61,凤翔县
610323,岐山县,6103,61,岐山县
610324,扶风县,6103,61,扶风县
610326,眉县,6103,61,眉县
610327,陇县,6103,61,陇县
610328,千阳县,6103,61,千阳县
610329,麟游县,6103,61,麟游县
610330,凤县,6103,61,凤县
610331,太白县,6103,61,太白县
610402,秦都区,6104,61,秦都区
610403,杨陵区,6104,61,杨陵区
610404,渭城区,6104,61,渭城区
610422,三原县,6104,61,三原县
610423,泾阳县,6104,61,泾阳县
610424,乾县,6104,61,乾县
610425,礼泉县,6104,61,礼泉县
610426,永寿县,6104,61,永寿县
610428,长武县,6104,61,长武县
610429,旬邑县,6104,61,旬邑县
610430,淳化县,6104,61,淳化县
610431,武功县,6104,61,武功县
610481,兴平市,6104,61,兴平市
610482,彬州市,6104,61,彬州市
610502,临渭区,6105,61,临渭区
610503,华州区,6105,61,华州区
610522,潼关县,6105,61,潼关县
610523,大荔县,6105,61,大荔县
610524,合阳县,6105,61,合阳县
610525,澄城县,6105,61,澄城县
610526,蒲城县,6105,61,蒲城县
610527,白水县,6105,61,白水县
610528,富平县,6105,61,富平县
610581,韩城市,6105,61,韩城市
610582,华阴市,6105,61,华阴市
610602,宝塔区,6106,61,宝塔区
610603,安塞区,6106,61,安塞区
610621,延长县,6106,61,延长县
610622,延川县,6106,61,延川县
610625,志丹县,6106,61,志丹县
610626,吴起县,6106,61,吴起县
610627,甘泉县,6106,61,甘泉县
610628,富县,6106,61,富县
610629,洛川县,6106,61,洛川县
610630,宜川县,6106,61,宜川县
610631,黄龙县,6106,61,黄龙县
610632,黄陵县,6106,61,黄陵县
610681,子长市,6106,61,子长市
610702,汉台区,6107,61,汉台区
610703,南郑区,6107,61,南郑区
610722,城固县,6107,61,城固县
610723,洋县,6107,61,洋县
610724,西乡县,6107,61,西乡县
610725,勉县,6107,61,勉县
610726,宁强县,6107,61,宁强县
610727,略阳县,6107,61,略阳县
610728,镇巴县,6107,61,镇巴县
610729,留坝县,6107,61,留坝县
610730,佛坪县,6107,61,佛坪县
610802,榆阳区,6108,61,榆阳区
610803,横山区,6108,61,横山区
610822,府谷县,6108,61,府谷县
610824,靖边县,6108,61,靖边县
610825,定边县,6108,61,定边县
610826,绥德县,6108,61,绥德县
610827,米脂县,6108,61,米脂县
610828,佳县,6108,61,佳县
610829,吴堡县,6108,61,吴堡县
610830,清涧县,6108,61,清涧县
610831,子洲县,6108,61,子洲县
610881,神木市,6108,61,神木市
610902,汉滨区,6109,61,汉滨区
610921,汉阴县,6109,61,汉阴县
610922,石泉县,6109,61,石泉县
610923,宁陕县,6109,61,宁陕县
610924,紫阳县,6109,61,紫阳县
610925,岚皋县,6109,61,岚皋县
610926,平利县,6109,61,平利县
610927,镇坪县,6109,61,镇坪县
610928,旬阳县,6109,61,旬阳县
610929,白河县,6109,61,白河县
611002,商州区,6110,61,商州区
611021,洛南县,6110,61,洛南县
611022,丹凤县,6110,61,丹凤县
611023,商南县,6110,61,商南县
611024,山阳县,6110,61,山阳县
611025,镇安县,6110,61,镇安县
611026,柞水县,6110,61,柞水县
620102,城关区,6201,62,城关区
620103,七里河区,6201,62,七里河区
620104,西固区,6201,62,西固区
620105,安宁区,6201,62,安宁区
620111,红古区,6201,62,红古区
620121,永登县,6201,62,永登县
620122,皋兰县,6201,62,皋兰县
620123,榆中县,6201,62,榆中县
620171,兰州新区,6201,62,兰州新区
620201,嘉峪关市,6202,62,嘉峪关市
620302,金川区,6203,62,金川区
620321,永昌县,6203,62,永昌县
620402,白银区,6204,62,白银区
620403,平川区,6204,62,平川区
620421,靖远县,6204,62,靖远县
620422,会宁县,6204,62,会宁县
620423,景泰县,6204,62,景泰县
620502,秦州区,6205,62,秦州区
620503,麦积区,6205,62,麦积区
620521,清水县,6205,62,清水县
620522,秦安县,6205,62,秦安县
620523,甘谷县,6205,62,甘谷县
620524,武山县,6205,62,武山县
620525,张家川回族自治县,6205,62,张家川回族自治县
620602,凉州区,6206,62,凉州区
620621,民勤县,6206,62,民勤县
620622,古浪县,6206,62,古浪县
620623,天祝藏族自治县,6206,62,天祝藏族自治县
620702,甘州区,6207,62,甘州区
620721,肃南裕固族自治县,6207,62,肃南裕固族自治县
620722,民乐县,6207,62,民乐县
620723,临泽县,6207,62,临泽县
620724,高台县,6207,62,高台县
620725,山丹县,6207,62,山丹县
620802,崆峒区,6208,62,崆峒区
620821,泾川县,6208,62,泾川县
620822,灵台县,6208,62,灵台县
620823,崇信县,6208,62,崇信县
620825,庄浪县,6208,62,庄浪县
620826,静宁县,6208,62,静宁县
620881,华亭市,6208,62,华亭市
620902,肃州区,6209,62,肃州区
620921,金塔县,6209,62,金塔县
620922,瓜州县,6209,62,瓜州县
620923,肃北蒙古族自治县,6209,62,肃北蒙古族自治县
620924,阿克塞哈萨克族自治县,6209,62,阿克塞哈萨克族自治县
620981,玉门市,6209,62,玉门市
620982,敦煌市,6209,62,敦煌市
621002,西峰区,6210,62,西峰区
621021,庆城县,6210,62,庆城县
621022,环县,6210,62,环县
621023,华池县,6210,62,华池县
621024,合水县,6210,62,合水县
621025,正宁县,6210,62,正宁县
621026,宁县,6210,62,宁县
621027,镇原县,6210,62,镇原县
621102,安定区,6211,62,安定区
621121,通渭县,6211,62,通渭县
621122,陇西县,6211,62,陇西县
621123,渭源县,6211,62,渭源县
621124,临洮县,6211,62,临洮县
621125,漳县,6211,62,漳县
621126,岷县,6211,62,岷县
621202,武都区,6212,62,武都区
621221,成县,6212,62,成县
621222,文县,6212,62,文县
621223,宕昌县,6212,62,宕昌县
621224,康县,6212,62,康县
621225,西和县,6212,62,西和县
621226,礼县,6212,62,礼县
621227,徽县,6212,62,徽县
621228,两当县,6212,62,两当县
622901,临夏市,6229,62,临夏市
622921,临夏县,6229,62,临夏县
622922,康乐县,6229,62,康乐县
622923,永靖县,6229,62,永靖县
622924,广河县,6229,62,广河县
622925,和政县,6229,62,和政县
622926,东乡族自治县,6229,62,东乡族自治县
622927,积石山保安族东乡族撒拉族自治县,6229,62,积石山保安族东乡族撒拉族自治县
623001,合作市,6230,62,合作市
623021,临潭县,6230,62,临潭县
623022,卓尼县,6230,62,卓尼县
623023,舟曲县,6230,62,舟曲县
623024,迭部县,6230,62,迭部县
623025,玛曲县,6230,62,玛曲县
623026,碌曲县,6230,62,碌曲县
623027,夏河县,6230,62,夏河县
630102,城东区,6301,63,城东区
630103,城中区,6301,63,城中区
630104,城西区,6301,63,城西区
630105,城北区,6301,63,城北区
630121,大通回族土族自治县,6301,63,大通回族土族自治县
630122,湟中县,6301,63,湟中县
630123,湟源县,6301,63,湟源县
630202,乐都区,6302,63,乐都区
630203,平安区,6302,63,平安区
630222,民和回族土族自治县,6302,63,民和回族土族自治县
630223,互助土族自治县,6302,63,互助土族自治县
630224,化隆回族自治县,6302,63,化隆回族自治县
630225,循化撒拉族自治县,6302,63,循化撒拉族自治县
632221,门源回族自治县,6322,63,门源回族自治县
632222,祁连县,6322,63,祁连县
632223,海晏县,6322,63,海晏县
632224,刚察县,6322,63,刚察县
632321,同仁县,6323,63,同仁县
632322,尖扎县,6323,63,尖扎县
632323,泽库县,6323,63,泽库县
632324,河南蒙古族自治县,6323,63,河南蒙古族自治县
632521,共和县,6325,63,共和县
632522,同德县,6325,63,同德县
632523,贵德县,6325,63,贵德县
632524,兴海县,6325,63,兴海县
632525,贵南县,6325,63,贵南县
632621,玛沁县,6326,63,玛沁县
632622,班玛县,6326,63,班玛县
632623,甘德县,6326,63,甘德县
632624,达日县,6326,63,达日县
632625,久治县,6326,63,久治县
632626,玛多县,6326,63,玛多县
632701,玉树市,6327,63,玉树市
632722,杂多县,6327,63,杂多县
632723,称多县,6327,63,称多县
632724,治多县,6327,63,治多县
632725,囊谦县,6327,63,囊谦县
632726,曲麻莱县,6327,63,曲麻莱县
632801,格尔木市,6328,63,格尔木市
632802,德令哈市,6328,63,德令哈市
632803,茫崖市,6328,63,茫崖市
632821,乌兰县,6328,63,乌兰县
632822,都兰县,6328,63,都兰县
632823,天峻县,6328,63,天峻县
632857,大柴旦行政委员会,6328,63,大柴旦行政委员会
640104,兴庆区,6401,64,兴庆区
640105,西夏区,6401,64,西夏区
640106,金凤区,6401,64,金凤区
640121,永宁县,6401,64,永宁县
640122,贺兰县,6401,64,贺兰县
640181,灵武市,6401,64,灵武市
640202,大武口区,6402,64,大武口区
640205,惠农区,6402,64,惠农区
640221,平罗县,6402,64,平罗县
640302,利通区,6403,64,利通区
640303,红寺堡区,6403,64,红寺堡区
640323,盐池县,6403,64,盐池县
640324,同心县,6403,64,同心县
640381,青铜峡市,6403,64,青铜峡市
640402,原州区,6404,64,原州区
640422,西吉县,6404,64,西吉县
640423,隆德县,6404,64,隆德县
640424,泾源县,6404,64,泾源县
640425,彭阳县,6404,64,彭阳县
640502,沙坡头区,6405,64,沙坡头区
640521,中宁县,6405,64,中宁县
640522,海原县,6405,64,海原县
650102,天山区,6501,65,天山区
650103,沙依巴克区,6501,65,沙依巴克区
